county_id,No. of Planned Parenthood clinics,No. of federally qualified health centers,No. of female contraceptive clients served at Planned Parenthood clinics,No. of female contraceptive clients served at federally qualified health centers,No. of female contraceptive clients served at health department clinics,No. of female contraceptive clients served at hospital-based clinics,No. of female contraceptive clients served at other clinics,No. of health department clinics,No. of hospital-based clinics,No. of other clinics,Total no. of female contraceptive clients served at publicly funded clinics,"Total no. of female contraceptive clients served at publicly funded clinics, younger than 20",Total no. of women aged 13-44 with potential demand for contraceptive services and supplies,Total no. of women aged 20-44 with potential demand for contraceptive services and supplies,Total publicly funded clinics
21151,0.0,2.0,0.0,410.0,1360.0,0.0,0.0,2.0,0.0,0.0,1760.0,340.0,13220.0,11290.0,4.0
21153,0.0,1.0,0.0,160.0,130.0,0.0,0.0,1.0,0.0,0.0,290.0,90.0,1230.0,1040.0,2.0
21155,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,50.0,1920.0,1630.0,1.0
21157,0.0,0.0,0.0,0.0,480.0,0.0,0.0,1.0,0.0,0.0,480.0,90.0,2950.0,2540.0,1.0
21159,0.0,1.0,0.0,160.0,110.0,0.0,0.0,1.0,0.0,0.0,270.0,70.0,1010.0,850.0,2.0
21161,0.0,1.0,0.0,1130.0,130.0,0.0,0.0,1.0,0.0,0.0,1260.0,380.0,1890.0,1640.0,2.0
21163,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,260.0,70.0,3340.0,2900.0,1.0
21165,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,20.0,650.0,570.0,1.0
21167,0.0,0.0,0.0,0.0,380.0,0.0,0.0,1.0,0.0,0.0,380.0,70.0,2080.0,1790.0,1.0
21169,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,80.0,10.0,1040.0,910.0,1.0
21171,0.0,2.0,0.0,380.0,200.0,0.0,0.0,1.0,0.0,0.0,580.0,0.0,1000.0,850.0,3.0
21173,0.0,2.0,0.0,710.0,100.0,0.0,0.0,1.0,0.0,0.0,810.0,0.0,3260.0,2870.0,3.0
21175,0.0,0.0,0.0,0.0,130.0,0.0,0.0,1.0,0.0,0.0,130.0,20.0,1150.0,1010.0,1.0
21177,0.0,2.0,0.0,150.0,520.0,0.0,0.0,1.0,0.0,0.0,660.0,130.0,3020.0,2580.0,3.0
21179,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,350.0,70.0,5280.0,4590.0,1.0
21181,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,30.0,710.0,610.0,1.0
21183,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,350.0,50.0,2440.0,2100.0,1.0
21185,0.0,0.0,0.0,0.0,340.0,0.0,0.0,1.0,0.0,0.0,340.0,50.0,6580.0,5430.0,1.0
21187,0.0,2.0,0.0,220.0,90.0,0.0,0.0,1.0,0.0,0.0,310.0,0.0,1040.0,880.0,3.0
21189,0.0,1.0,0.0,210.0,160.0,0.0,0.0,1.0,0.0,0.0,370.0,90.0,440.0,380.0,2.0
21191,0.0,0.0,0.0,0.0,290.0,0.0,0.0,1.0,0.0,0.0,290.0,60.0,1570.0,1370.0,1.0
21193,0.0,3.0,0.0,460.0,490.0,0.0,0.0,1.0,0.0,0.0,940.0,200.0,2740.0,2380.0,4.0
21195,0.0,1.0,0.0,160.0,680.0,0.0,0.0,1.0,0.0,0.0,850.0,180.0,5920.0,5060.0,2.0
21197,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,1300.0,1120.0,1.0
21199,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,1.0,0.0,0.0,1350.0,180.0,6820.0,5950.0,1.0
21201,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,50.0,10.0,190.0,160.0,1.0
21203,0.0,0.0,0.0,0.0,410.0,0.0,0.0,1.0,0.0,0.0,410.0,70.0,1810.0,1580.0,1.0
21205,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,190.0,30.0,3700.0,3040.0,1.0
21207,0.0,2.0,0.0,380.0,240.0,0.0,0.0,1.0,0.0,0.0,620.0,160.0,1680.0,1440.0,3.0
21209,0.0,0.0,0.0,0.0,370.0,0.0,0.0,1.0,0.0,0.0,370.0,80.0,7030.0,6070.0,1.0
21211,0.0,0.0,0.0,0.0,460.0,0.0,0.0,1.0,0.0,0.0,460.0,30.0,5700.0,4990.0,1.0
21213,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,20.0,1910.0,1630.0,1.0
21215,0.0,1.0,0.0,190.0,130.0,0.0,0.0,1.0,0.0,0.0,320.0,90.0,2000.0,1730.0,2.0
21217,0.0,0.0,0.0,0.0,540.0,0.0,0.0,1.0,0.0,0.0,540.0,90.0,2980.0,2520.0,1.0
21219,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,220.0,30.0,1280.0,1080.0,1.0
2122,1.0,6.0,590.0,170.0,110.0,0.0,1050.0,2.0,0.0,5.0,1920.0,490.0,5850.0,5100.0,14.0
21221,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,190.0,40.0,1330.0,1130.0,1.0
21223,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,70.0,20.0,950.0,820.0,1.0
21225,0.0,0.0,0.0,0.0,180.0,0.0,0.0,1.0,0.0,0.0,180.0,30.0,1550.0,1330.0,1.0
21227,0.0,3.0,0.0,480.0,1090.0,0.0,0.0,1.0,0.0,0.0,1570.0,250.0,18200.0,15770.0,4.0
21229,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,200.0,20.0,1250.0,1050.0,1.0
21231,0.0,0.0,0.0,0.0,340.0,0.0,0.0,1.0,0.0,0.0,340.0,50.0,1990.0,1710.0,1.0
21233,0.0,2.0,0.0,40.0,160.0,0.0,0.0,1.0,0.0,0.0,190.0,40.0,1310.0,1120.0,3.0
21235,0.0,1.0,0.0,120.0,360.0,0.0,0.0,2.0,0.0,0.0,480.0,240.0,4250.0,3630.0,3.0
21237,0.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,0.0,0.0,230.0,50.0,680.0,570.0,1.0
21239,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,10.0,2840.0,2410.0,1.0
2130,0.0,0.0,0.0,0.0,230.0,0.0,60.0,1.0,0.0,1.0,290.0,130.0,1590.0,1420.0,2.0
2150,0.0,2.0,0.0,190.0,110.0,0.0,230.0,1.0,0.0,2.0,530.0,170.0,1590.0,1440.0,5.0
2164,0.0,4.0,0.0,80.0,0.0,0.0,250.0,0.0,0.0,2.0,0.0,0.0,180.0,170.0,6.0
2170,0.0,3.0,0.0,180.0,1290.0,0.0,340.0,1.0,0.0,1.0,1800.0,470.0,12650.0,11170.0,5.0
2180,0.0,12.0,0.0,400.0,0.0,0.0,20.0,0.0,0.0,1.0,420.0,80.0,1150.0,1030.0,13.0
2185,0.0,1.0,0.0,10.0,140.0,0.0,550.0,2.0,0.0,5.0,700.0,160.0,880.0,800.0,8.0
2188,0.0,9.0,0.0,810.0,0.0,0.0,140.0,0.0,0.0,2.0,950.0,200.0,870.0,770.0,11.0
22001,0.0,1.0,0.0,440.0,430.0,0.0,0.0,1.0,0.0,0.0,870.0,200.0,7540.0,6590.0,2.0
22003,0.0,1.0,0.0,440.0,60.0,0.0,0.0,1.0,0.0,0.0,500.0,0.0,2270.0,1930.0,2.0
22005,0.0,1.0,0.0,160.0,100.0,0.0,0.0,1.0,0.0,0.0,260.0,100.0,15530.0,13610.0,2.0
22007,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,190.0,40.0,2510.0,2190.0,1.0
22009,0.0,1.0,0.0,480.0,1090.0,0.0,0.0,2.0,0.0,0.0,1570.0,330.0,4280.0,3700.0,3.0
22011,0.0,1.0,0.0,100.0,370.0,0.0,0.0,1.0,0.0,0.0,460.0,90.0,4090.0,3530.0,2.0
22013,0.0,1.0,0.0,50.0,590.0,0.0,0.0,2.0,0.0,0.0,650.0,110.0,1400.0,1200.0,3.0
22015,0.0,1.0,0.0,150.0,1140.0,0.0,0.0,1.0,0.0,0.0,1290.0,250.0,16070.0,14300.0,2.0
22017,0.0,4.0,0.0,630.0,2710.0,170.0,0.0,1.0,1.0,0.0,3500.0,710.0,31970.0,28260.0,6.0
22019,0.0,1.0,0.0,440.0,2240.0,0.0,0.0,1.0,0.0,0.0,2680.0,630.0,25560.0,22530.0,2.0
22021,0.0,0.0,0.0,0.0,270.0,0.0,0.0,1.0,0.0,0.0,270.0,70.0,960.0,840.0,1.0
22023,,,,,,,,,,,,,770.0,670.0,
22025,0.0,2.0,0.0,110.0,380.0,0.0,0.0,1.0,0.0,0.0,490.0,130.0,910.0,790.0,3.0
22027,0.0,1.0,0.0,150.0,360.0,0.0,0.0,1.0,0.0,0.0,510.0,100.0,1260.0,1080.0,2.0
22029,0.0,1.0,0.0,60.0,540.0,0.0,0.0,1.0,0.0,0.0,600.0,160.0,2060.0,1790.0,2.0
22031,0.0,1.0,0.0,190.0,630.0,0.0,0.0,1.0,0.0,0.0,820.0,150.0,3110.0,2710.0,2.0
22033,1.0,6.0,4380.0,490.0,1700.0,0.0,0.0,1.0,0.0,0.0,6580.0,1200.0,66530.0,59040.0,8.0
22035,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,20.0,660.0,560.0,1.0
22037,0.0,4.0,0.0,270.0,210.0,0.0,0.0,1.0,0.0,0.0,480.0,110.0,1900.0,1660.0,5.0
22039,0.0,1.0,0.0,40.0,400.0,0.0,0.0,1.0,0.0,0.0,430.0,90.0,3420.0,2890.0,2.0
22041,0.0,2.0,0.0,250.0,350.0,0.0,0.0,1.0,0.0,0.0,590.0,160.0,2080.0,1780.0,3.0
22043,0.0,1.0,0.0,50.0,320.0,0.0,0.0,1.0,0.0,0.0,370.0,90.0,2220.0,1950.0,2.0
22045,0.0,1.0,0.0,100.0,920.0,0.0,0.0,1.0,0.0,0.0,1010.0,190.0,8820.0,7640.0,2.0
22047,0.0,3.0,0.0,240.0,240.0,0.0,0.0,1.0,0.0,0.0,490.0,120.0,4050.0,3610.0,4.0
22049,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,0.0,240.0,70.0,1480.0,1280.0,1.0
22051,0.0,10.0,0.0,720.0,1830.0,810.0,0.0,2.0,1.0,0.0,3360.0,570.0,53990.0,48590.0,13.0
22053,0.0,0.0,0.0,0.0,380.0,0.0,30.0,1.0,0.0,1.0,410.0,70.0,3390.0,2930.0,2.0
22055,0.0,5.0,0.0,770.0,2120.0,0.0,0.0,1.0,0.0,0.0,2880.0,560.0,33700.0,30120.0,6.0
22057,0.0,0.0,0.0,0.0,1430.0,0.0,0.0,2.0,0.0,0.0,1430.0,260.0,12240.0,10800.0,2.0
22059,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,350.0,90.0,1510.0,1290.0,1.0
22061,0.0,0.0,0.0,0.0,390.0,0.0,0.0,1.0,0.0,0.0,390.0,80.0,7950.0,6800.0,1.0
22063,0.0,2.0,0.0,140.0,340.0,0.0,0.0,1.0,0.0,0.0,470.0,80.0,17970.0,15860.0,3.0
22065,0.0,1.0,0.0,30.0,490.0,0.0,0.0,1.0,0.0,0.0,520.0,110.0,1330.0,1170.0,2.0
22067,0.0,4.0,0.0,120.0,540.0,0.0,0.0,1.0,0.0,0.0,670.0,130.0,2880.0,2510.0,5.0
22069,0.0,1.0,0.0,30.0,810.0,0.0,0.0,1.0,0.0,0.0,830.0,170.0,5430.0,4570.0,2.0
22071,1.0,23.0,3880.0,3170.0,2310.0,0.0,0.0,2.0,0.0,0.0,9350.0,1810.0,59390.0,54130.0,26.0
22073,0.0,5.0,0.0,1430.0,1290.0,0.0,0.0,1.0,0.0,0.0,2730.0,560.0,21010.0,18310.0,6.0
22075,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,2830.0,2490.0,1.0
22077,0.0,4.0,0.0,90.0,260.0,0.0,0.0,1.0,0.0,0.0,350.0,60.0,2420.0,2090.0,5.0
22079,0.0,3.0,0.0,1600.0,2730.0,0.0,0.0,1.0,0.0,0.0,4320.0,970.0,16130.0,14000.0,4.0
22081,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,350.0,70.0,840.0,720.0,1.0
22083,0.0,5.0,0.0,310.0,670.0,0.0,0.0,1.0,0.0,0.0,980.0,190.0,2230.0,1900.0,6.0
22085,0.0,0.0,0.0,0.0,410.0,0.0,0.0,1.0,0.0,0.0,410.0,80.0,2330.0,1990.0,1.0
22087,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,6240.0,5610.0,1.0
22089,0.0,2.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,6560.0,5720.0,2.0
22091,0.0,1.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,50.0,1200.0,1060.0,1.0
22093,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,350.0,60.0,2540.0,2230.0,1.0
22095,0.0,1.0,0.0,190.0,600.0,0.0,0.0,1.0,0.0,0.0,800.0,190.0,5450.0,4750.0,2.0
22097,0.0,1.0,0.0,40.0,1310.0,0.0,0.0,1.0,0.0,0.0,1350.0,260.0,9710.0,8390.0,2.0
22099,0.0,1.0,0.0,100.0,600.0,0.0,0.0,1.0,0.0,0.0,690.0,120.0,6440.0,5670.0,2.0
22101,0.0,1.0,0.0,190.0,290.0,0.0,40.0,1.0,0.0,1.0,520.0,110.0,6050.0,5290.0,3.0
22103,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20.0,28890.0,25060.0,1.0
22105,0.0,4.0,0.0,490.0,600.0,870.0,0.0,2.0,1.0,0.0,1950.0,610.0,17270.0,15070.0,7.0
22107,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,30.0,390.0,330.0,1.0
22109,0.0,2.0,0.0,380.0,850.0,1020.0,0.0,1.0,1.0,0.0,2250.0,530.0,13960.0,12310.0,4.0
22111,0.0,1.0,0.0,30.0,400.0,0.0,0.0,1.0,0.0,0.0,430.0,90.0,2330.0,2020.0,2.0
22113,0.0,1.0,0.0,100.0,590.0,0.0,0.0,1.0,0.0,0.0,690.0,120.0,7130.0,6210.0,2.0
22115,0.0,1.0,0.0,30.0,140.0,0.0,0.0,1.0,0.0,0.0,160.0,20.0,6680.0,6020.0,2.0
22117,0.0,1.0,0.0,150.0,340.0,0.0,0.0,2.0,0.0,0.0,480.0,110.0,5110.0,4430.0,3.0
22119,0.0,1.0,0.0,150.0,790.0,0.0,0.0,2.0,0.0,0.0,940.0,180.0,4380.0,3830.0,3.0
22121,0.0,1.0,0.0,70.0,280.0,0.0,0.0,1.0,0.0,0.0,350.0,70.0,3250.0,2890.0,2.0
22123,0.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,0.0,0.0,230.0,30.0,1050.0,900.0,1.0
22125,,,,,,,,,,,,,1100.0,940.0,
22127,0.0,2.0,0.0,110.0,400.0,0.0,0.0,1.0,0.0,0.0,500.0,110.0,1320.0,1120.0,3.0
2220,1.0,1.0,10.0,170.0,0.0,0.0,40.0,0.0,0.0,1.0,230.0,80.0,1000.0,900.0,3.0
2240,0.0,1.0,0.0,20.0,20.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,690.0,590.0,2.0
2261,0.0,3.0,0.0,110.0,0.0,0.0,130.0,0.0,0.0,1.0,230.0,0.0,1000.0,870.0,4.0
2270,0.0,4.0,0.0,170.0,0.0,0.0,120.0,0.0,0.0,4.0,290.0,60.0,920.0,800.0,8.0
2282,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,50.0,50.0,3.0
2290,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,530.0,460.0,5.0
23001,0.0,4.0,0.0,810.0,0.0,0.0,920.0,0.0,0.0,1.0,1730.0,390.0,12510.0,10980.0,5.0
23003,0.0,11.0,0.0,1020.0,0.0,0.0,1060.0,0.0,0.0,5.0,2070.0,450.0,6070.0,5170.0,16.0
23005,1.0,5.0,3970.0,170.0,0.0,1570.0,250.0,0.0,2.0,4.0,5950.0,1250.0,35330.0,31280.0,12.0
23007,0.0,3.0,0.0,330.0,0.0,0.0,370.0,0.0,0.0,1.0,700.0,190.0,3120.0,2620.0,4.0
23009,0.0,1.0,0.0,300.0,0.0,1130.0,400.0,0.0,4.0,1.0,1830.0,0.0,4940.0,4330.0,6.0
23011,0.0,4.0,0.0,700.0,0.0,0.0,1720.0,0.0,0.0,3.0,2430.0,570.0,13570.0,11850.0,7.0
23013,0.0,1.0,0.0,30.0,0.0,0.0,860.0,0.0,0.0,2.0,890.0,190.0,3420.0,2950.0,3.0
23015,0.0,2.0,0.0,500.0,0.0,0.0,190.0,0.0,0.0,1.0,690.0,140.0,2870.0,2510.0,3.0
23017,0.0,2.0,0.0,400.0,0.0,0.0,470.0,0.0,0.0,2.0,870.0,240.0,5170.0,4430.0,4.0
23019,0.0,14.0,0.0,1190.0,0.0,0.0,1150.0,0.0,0.0,3.0,2340.0,470.0,18120.0,15810.0,17.0
23021,0.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,20.0,1380.0,1180.0,2.0
23023,1.0,1.0,1060.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,200.0,3640.0,3230.0,2.0
23025,0.0,4.0,0.0,450.0,0.0,0.0,320.0,0.0,0.0,1.0,770.0,210.0,4710.0,4040.0,5.0
23027,0.0,1.0,0.0,160.0,0.0,0.0,820.0,0.0,0.0,1.0,980.0,190.0,3750.0,3230.0,2.0
23029,0.0,7.0,0.0,470.0,0.0,0.0,230.0,0.0,0.0,6.0,700.0,190.0,2730.0,2330.0,13.0
23031,2.0,3.0,2040.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,470.0,22380.0,19620.0,5.0
24001,0.0,2.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,320.0,7910.0,6820.0,2.0
24003,1.0,3.0,3700.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,780.0,70710.0,63260.0,4.0
24005,1.0,5.0,2140.0,2260.0,5120.0,870.0,0.0,10.0,1.0,0.0,10370.0,2640.0,106760.0,94780.0,17.0
24009,0.0,0.0,0.0,0.0,790.0,0.0,0.0,1.0,0.0,0.0,790.0,160.0,10240.0,8790.0,1.0
24011,0.0,2.0,0.0,180.0,510.0,0.0,0.0,1.0,0.0,0.0,690.0,130.0,3460.0,3000.0,3.0
24013,0.0,0.0,0.0,0.0,770.0,0.0,0.0,1.0,0.0,0.0,770.0,140.0,18290.0,15730.0,1.0
24015,0.0,1.0,0.0,150.0,880.0,0.0,0.0,1.0,0.0,0.0,1040.0,300.0,11860.0,10370.0,2.0
24017,1.0,1.0,1230.0,150.0,1390.0,0.0,0.0,1.0,0.0,0.0,2770.0,430.0,20530.0,18010.0,3.0
24019,0.0,1.0,0.0,310.0,540.0,0.0,0.0,3.0,0.0,0.0,850.0,290.0,3550.0,3170.0,4.0
24021,1.0,0.0,2890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.0,540.0,29650.0,25730.0,1.0
24023,0.0,1.0,0.0,50.0,630.0,0.0,0.0,3.0,0.0,0.0,680.0,190.0,2810.0,2460.0,4.0
24025,0.0,1.0,0.0,10.0,1330.0,0.0,0.0,1.0,0.0,0.0,1340.0,220.0,29150.0,25570.0,2.0
24027,0.0,1.0,0.0,720.0,920.0,0.0,0.0,1.0,0.0,0.0,1640.0,330.0,39460.0,34900.0,2.0
24029,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,30.0,2030.0,1710.0,1.0
24031,2.0,10.0,8650.0,3940.0,2550.0,0.0,0.0,2.0,0.0,0.0,15140.0,1880.0,129540.0,115880.0,14.0
24033,1.0,6.0,200.0,3430.0,4060.0,0.0,260.0,4.0,0.0,1.0,7950.0,1150.0,124790.0,111360.0,12.0
24035,0.0,0.0,0.0,0.0,420.0,0.0,0.0,1.0,0.0,0.0,420.0,80.0,4920.0,4240.0,1.0
24037,0.0,1.0,0.0,150.0,1030.0,0.0,0.0,1.0,0.0,0.0,1180.0,240.0,14200.0,12390.0,2.0
24039,0.0,1.0,0.0,410.0,550.0,0.0,0.0,1.0,0.0,0.0,960.0,240.0,3210.0,2750.0,2.0
24041,1.0,2.0,1140.0,740.0,100.0,0.0,0.0,2.0,0.0,0.0,1980.0,510.0,3460.0,3030.0,5.0
24043,0.0,2.0,0.0,490.0,690.0,0.0,570.0,1.0,0.0,1.0,1760.0,500.0,16330.0,14310.0,4.0
24045,1.0,5.0,1260.0,4040.0,3420.0,0.0,0.0,2.0,0.0,0.0,8710.0,2100.0,14420.0,12270.0,8.0
24047,0.0,1.0,0.0,20.0,570.0,0.0,0.0,2.0,0.0,0.0,590.0,140.0,4760.0,4180.0,3.0
24510,2.0,24.0,10540.0,6770.0,8160.0,4850.0,1650.0,5.0,4.0,7.0,31970.0,6630.0,95280.0,86530.0,42.0
25001,0.0,8.0,0.0,1690.0,0.0,0.0,1580.0,0.0,0.0,2.0,3260.0,690.0,18450.0,16150.0,10.0
25003,0.0,4.0,0.0,610.0,0.0,0.0,1060.0,0.0,0.0,2.0,1660.0,460.0,13680.0,11810.0,6.0
25005,0.0,5.0,0.0,3470.0,0.0,0.0,1060.0,0.0,0.0,2.0,4530.0,1220.0,68730.0,60420.0,7.0
25007,0.0,1.0,0.0,30.0,0.0,0.0,700.0,0.0,0.0,1.0,730.0,120.0,1720.0,1530.0,2.0
25009,0.0,32.0,0.0,7060.0,0.0,0.0,2900.0,0.0,0.0,4.0,9960.0,1890.0,93640.0,82030.0,36.0
25011,0.0,2.0,0.0,110.0,0.0,0.0,420.0,0.0,0.0,1.0,530.0,120.0,7450.0,6620.0,3.0
25013,1.0,6.0,2090.0,1220.0,0.0,2910.0,2740.0,0.0,5.0,2.0,8960.0,2020.0,59030.0,51430.0,14.0
25015,0.0,3.0,0.0,150.0,0.0,0.0,1440.0,0.0,0.0,2.0,1590.0,250.0,26350.0,21810.0,5.0
25017,2.0,4.0,3690.0,5680.0,0.0,8050.0,0.0,0.0,15.0,0.0,17410.0,2490.0,216880.0,193950.0,21.0
25019,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,1.0,330.0,40.0,1210.0,1090.0,1.0
25021,0.0,6.0,0.0,2890.0,0.0,0.0,270.0,0.0,0.0,1.0,3160.0,300.0,87850.0,77410.0,7.0
25023,0.0,4.0,0.0,2490.0,0.0,0.0,2280.0,0.0,0.0,4.0,4760.0,1170.0,57750.0,49560.0,8.0
25025,1.0,62.0,9570.0,22210.0,0.0,3540.0,3630.0,0.0,12.0,10.0,38950.0,8560.0,138740.0,126390.0,85.0
25027,3.0,11.0,3820.0,3260.0,0.0,2210.0,0.0,0.0,10.0,0.0,9290.0,2020.0,101020.0,88000.0,24.0
26001,0.0,2.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,30.0,620.0,540.0,2.0
26003,0.0,0.0,0.0,0.0,40.0,0.0,40.0,1.0,0.0,1.0,80.0,30.0,600.0,500.0,2.0
26005,0.0,1.0,0.0,420.0,0.0,0.0,1240.0,0.0,0.0,1.0,1660.0,430.0,12350.0,10690.0,2.0
26007,0.0,2.0,0.0,110.0,180.0,0.0,0.0,1.0,0.0,0.0,280.0,80.0,2730.0,2370.0,3.0
26009,0.0,2.0,0.0,170.0,320.0,0.0,0.0,1.0,0.0,0.0,490.0,170.0,1790.0,1510.0,3.0
26011,0.0,1.0,0.0,150.0,120.0,0.0,0.0,1.0,0.0,0.0,260.0,80.0,1210.0,1040.0,2.0
26013,0.0,0.0,0.0,0.0,40.0,0.0,40.0,1.0,0.0,1.0,80.0,20.0,620.0,520.0,2.0
26015,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,6080.0,5210.0,1.0
26017,0.0,2.0,0.0,1320.0,610.0,0.0,0.0,1.0,0.0,0.0,1930.0,510.0,11370.0,10050.0,3.0
26019,0.0,1.0,0.0,10.0,320.0,0.0,0.0,1.0,0.0,0.0,340.0,40.0,1590.0,1380.0,2.0
26021,1.0,4.0,880.0,1400.0,1390.0,0.0,0.0,3.0,0.0,0.0,3670.0,1080.0,16620.0,14460.0,8.0
26023,,,,,,,,,,,,,4340.0,3740.0,
26025,1.0,1.0,100.0,1860.0,0.0,0.0,380.0,0.0,0.0,1.0,2330.0,630.0,15460.0,13470.0,3.0
26027,0.0,1.0,0.0,300.0,0.0,0.0,50.0,0.0,0.0,1.0,350.0,90.0,5040.0,4290.0,2.0
26029,0.0,1.0,0.0,90.0,700.0,0.0,0.0,1.0,0.0,0.0,790.0,200.0,2190.0,1840.0,2.0
26031,0.0,2.0,0.0,110.0,150.0,0.0,0.0,1.0,0.0,0.0,260.0,70.0,2010.0,1730.0,3.0
26033,0.0,2.0,0.0,130.0,560.0,0.0,310.0,1.0,0.0,2.0,990.0,220.0,3910.0,3440.0,5.0
26035,0.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,300.0,80.0,2600.0,2250.0,1.0
26037,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,50.0,8670.0,7570.0,1.0
26039,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,90.0,40.0,1080.0,910.0,1.0
26041,0.0,1.0,0.0,80.0,470.0,0.0,0.0,1.0,0.0,0.0,550.0,110.0,3360.0,2900.0,2.0
26043,0.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,300.0,80.0,2390.0,2060.0,1.0
26045,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12430.0,10900.0,1.0
26047,1.0,1.0,760.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,860.0,190.0,3080.0,2650.0,3.0
26049,2.0,5.0,3960.0,810.0,1300.0,1130.0,0.0,1.0,1.0,0.0,7190.0,1420.0,47690.0,41670.0,9.0
26051,0.0,1.0,0.0,60.0,280.0,0.0,0.0,1.0,0.0,0.0,340.0,110.0,1940.0,1610.0,2.0
26053,0.0,0.0,0.0,0.0,160.0,0.0,10.0,1.0,0.0,1.0,170.0,30.0,1110.0,960.0,2.0
26055,1.0,2.0,1330.0,190.0,800.0,0.0,0.0,2.0,0.0,0.0,2320.0,500.0,10030.0,8860.0,5.0
26057,0.0,0.0,0.0,0.0,310.0,0.0,0.0,1.0,0.0,0.0,310.0,60.0,4210.0,3570.0,1.0
26059,0.0,1.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,4860.0,4110.0,1.0
26061,0.0,4.0,0.0,660.0,200.0,0.0,0.0,1.0,0.0,0.0,860.0,0.0,4170.0,3500.0,5.0
26063,0.0,1.0,0.0,30.0,390.0,0.0,0.0,1.0,0.0,0.0,420.0,140.0,2520.0,2120.0,2.0
26065,1.0,4.0,2690.0,2270.0,0.0,1130.0,0.0,0.0,1.0,0.0,6090.0,780.0,45050.0,39250.0,6.0
